id,attribute_ids
10f0c9e35e7beabc,189
10f167022f30dfa1,180
10f2faa0eb2b169a,189 348
10f31be59a446685,147
10f411e87b7afc04,13
10f45e413e7b7709,189
10f4a87b72bd65db,189
10f4bcba31d25569,369
10f4f026276c6265,121
10f519faf2371ea6,79
10f56c4ce5c8d65b,156
10f5ef58a3cff828,369
10f66df84e5e4a04,156
10f7dbbc1c117e44,121
10f8d6932cdda703,51 339
10f9463bb544bde2,147
10f9f6ea61c292ca,13
10fa300376628e1e,147
10fa5ab07bf4141e,147
10faa9d4e7e14cb3,51
10fb08077706f5c3,13
10fb81d56de0259,189
10fba831af307de5,189
10fbd53e248100b9,13
10fc2f111037514b,161
10fc846d1d61a261,188
10fc9a11fd9e39e6,147
10fd0cfd734496e3,147
10ff6de57befb674,147
110045fa756d212d,188
11015efe875204db,369
1101673c7726cf06,13
110220451b7c0100,51
11024e89336ef3ca,188
1103c185f14d21d8,70
11040f70b06711f2,121
11044b74267e29e9,188
1104e49090bbac4c,147
11070d8408ba6f02,147
1107213c7e63b1eb,188
11077a8b086212bb,348
11095c2720ef8e0d,369
11098377fd13afb2,194
1109f4ddd841c62d,147
110a560ee9c540e9,147
110aab7eb9a13a3,259
110b8e8c399c3194,188
110bd778b4392a9d,51
110c4d9be8d4436f,369
110cb4b2222eace8,131
110d666309733bd4,79
110f08390c860e1a,51
110fb0b31f1d8c24,13
110fe08b1213baa5,13
1110eaac77920ad6,354
1111e16384ce318d,111
111325f85ba8abd2,189
1113c72fe9b495c2,194
1114801547ff8503,202
1114c5c9383fb97d,304
11150bbe63c7714a,189
1115a06dacfeff9a,180
1115a481d82334f1,194
11167fa073c71593,127
1117f9f63117db86,29
11185f3e8e7ea2b9,147
1118868c62b10bbb,99
1118ee3763597d0a,347
111980554af57649,51
111af15a8edde73f,147
111b5bd55f106cdd,188
111cd9f9af1a8947,79
111d2e5c65f40ca4,189
111d651d78a03ec7,147
111db8ed7f8eadc,189
111e645e0b4f2209,231
11201ec4c649844c,13
11204585ba96df63,189
11206a675efe3cdd,189
112099499fdf6b94,131
11218861cf756990,127
1122f6b53ef92637,147
1123228e1449ab8d,189
1126d2e7b72afe1a,189
1127ad478ae8a97b,51
112841833d8dad72,189
11286ddadefe0a7d,121
1128af03c96b86c4,147
1129704e3cf1d375,369
112986494dda8a7a,33
1129de51de66c8bf,147
112a21ef742ee38,79
112ade298c279b53,13
112b5c5e6cf98b3c,13
112b9f2463fe7839,121
112cb71ab896fd3a,147
112cdf50039e3f35,189
112d0140a9c09b2c,189
112d7d29044d234f,51
112d92e7710410ce,194
112e0a43c96623d5,51
112f115154a0cf68,13
1130ad38861ceae1,259
113159aeb2462e19,259
1132639c44c23eb5,156
1132d332fedae532,189
1132ece7c83a0a60,58
11331165a893d57e,13
1134d79493e42a93,13
11351e9f8886a4df,156
1135274546847436,147
1135aafb174bd344,189
11366a6def148829,189
1136d6d1398f6d1,280
1137182fbf0cdc84,180
11375466bd42592f,79
1137881408c0ea38,194
11378b29222f87b0,25 161
11378f2446b768fe,194
1137f7fb8647d1f1,192
11388e7bd788927,147
1138a7ecc2eb9718,13
1138d63b5df8f35e,189
113937077e3c122,13
11395696d851e25f,13
1139b08ac4a3ce70,121
113a650ac7622d70,147
113a6ace6a88cf8,147
113aa3b4fe2b2760,304
113bc70670479333,194
113bf5f4890fb5c2,156
113c239f09bfa27f,51
113c447333fb4ed5,147
113c5cb9f543ee9a,25 161
113cbae2a7fec8a6,131
113d55339092990f,354
113ddfb91aadbd9b,147
113de9ecd2c376be,189
113e363684173dd5,194
113fb8795fe8febc,194
11403a49febce3e5,51
1140a2e6f87ba7,121
1141592cf29518cf,189
1141c2ab961d0bbb,121
1141fea1203078f,156
1142fbc2165d932d,79
11441c4a345ac82d,51
114434bc53368373,147
11452a202c3ebc93,121
11478c8c219e7c85,121
1147b86f64c41408,35
1147d6155099b7f8,58
1148bd0d9fbcadaa,29
1148f37f5e93d589,147
1149171a1f16e056,13
114a47c94bb27f92,51
114a82338ad6fbb9,121
114ae826a52b8069,121
114c0b4461518134,121
114cf11ced1fdce7,189 252
114d0758358511db,147
114d55e6e7e69909,147
114ddb051f210525,156
114ea12190443b08,13
114faef05d711c74,188
114fb8d604d9ed19,147
1150c4a981b7736e,79
1151a2edac7e1b38,147
1151da2c06a8b2a1,121
1151e5f601da1f8b,156
115361c72ffca757,13
1153e7edce47b7cc,13
115568690abe43b7,147
1156363da91051a6,13
11565ab944f12a2c,189
115661ba6f349502,147
1157b305101ee822,121
115836bfcaa5ff14,25 161
115882dbd7b993e2,194
1158ca999f267834,78
11597cd1ef801340,121
1159930df9d95be2,188
1159fef6de52b337,147 283
115a24d07e53976,41
115a3b3e9c2fa0da,156
115ac78efe353854,194
115b1e6e5ab031bd,194
115c783cb61fe6ea,13
115de34ec6b2316c,156
115e45aed039a23a,121
115fe1cd545bfbf4,189
1160c2640ec436d9,147 322
1160c924f378dcd6,194
116128fc92fa3ec9,121
116171579b29c723,13
1161ba7b62529385,147
1161d8564e1750f4,189 378
1162701b66aa846c,156
11631767b74323c1,161
11633c7fa139ef2d,369
11636e22a45afc6b,147
1163a5455f2c4274,182
1163a87fe1b2730a,13
1163d917805b287c,189
11652624eef3f9f2,369
1165371a173ca318,147
11667bb14b179064,147
116914b8ccca23ba,51
11691a85a677bb9f,79
11694af4e4a4269c,147
116950eb14e617ef,51 393
11697a6044e5648e,70
116a8309df97c826,121
116ddcfbf75176f6,313
116e07f2810a5614,121
116e92e4ffe8de4b,189
116f312b0c7cc234,156
116f6b38afbb3ba7,79
116f87c9b2f6da7d,13
117059cb175cf23a,156
1170e1d40039b634,231
1171b15ad68ca969,231
1171c9d3941f67b7,189
1171e431092702df,147
11738dd7612aac21,51
1173c91decc910e7,147
1173ef23f9469144,13
11741a94857f987e,13
11756757cd082be,147
1176daccece09b49,13
1177247433b5b64f,121
11783eefe40b075f,156
1179c58f3f8d49b0,188
1179f6a3426bfd3e,121
117b0e2c3c5b81a4,111
117b2e0b1c4cb91c,121
117b5f37c49b22d9,147
117b6540b3d81c22,180
117c562c840692bb,259
117cacb2120c6406,147
117cba55d8a43548,188
117ecc07e6036552,121
117ff0232f1bcb9c,189 378
11803086bf43830e,231
11809817b42f476b,121
1180ce174d0ac2a0,111
11832a3d4429b603,29
1183634a60eba78c,13
1183bf39967cc5eb,369
1183c32231a1f8ed,79
11847e1da395c42e,51 339
11849f7de07ea000,304
118504f6c870acdb,332
1185ce199419ff00,51
1186d2d97d30e6bf,369
1186f5ffe60e0a3b,79
1187934f1ea4be8b,184
1187e5ba9634eb2b,189
11883b5a6c2506c9,1
11884e2be9dd8d1c,35
118869b127e54529,156
1188b91981e94ac,184
1188e7d9969a4d89,147
11891641dcc1de88,161
118ab51468777545,121
118ad1261e17b93b,156
118b368ab6b75dd8,147
118b42baac8fa942,79
118b70aee6cb21b1,189 306
118bbc8edc358ca6,194
118c240ba26f271b,189
118c6b10f0165337,147
118ceeb233225038,189
118d1934717cfee8,189
11904ed0e7f212a6,147
1190845b31ad48db,79
11913a38ae553b53,188
119260112581bd9a,111
1192d7b90ffb8d53,51
11930791bf87da5c,194
1193947d0ddf3e3f,156
11951fe0ce1da11b,13
119603c4404fefc4,189
1196b7819e6524f5,121
11972bafc9a994e1,147 283
119868f53e164eaa,239
1199038531d2855d,308
11992b3ab2a359e2,147
11995a15828930bf,79
119961ee221fdba6,194
11999ab0011f7cdc,147
119a7ba79144856e,51
119ce1698c2428ff,13
119dbee2795ed2c7,51
119de77668540b73,189
119e10f3d3a194e0,369
119e1689d89f04f1,147
119e1b246b826b41,79
119f12a06a2c9c24,156
119f12c6a3eaf359,189
11a011ba4afef2bc,121
11a175af0a59c1a6,13
11a17be77eddd445,189
11a1b82a2ece5e9a,182
11a29bdbf5ccebea,147
11a392f358dc5a88,147
11a43c6a7cca5481,121
11a446f897b5b46,51
11a4532c81714795,13
11a4b032793ab17a,121
11a4c9a468b7e385,147
11a52fdbcc160d03,147
11a5ba04a1df2ea1,147
11a6461915a7e0fd,79
11a6e5103e3b116e,14
11a6fa6638760055,369
11a82dc8281d4771,354
11a836db2f9bd0c5,13
11a94c0e4374f3d0,189
11a993ecec737946,1
11a9ac1a6206a4c8,79
11aa30d31a10e2e6,304
11aa7c34bf5ebccb,13
11ab01ff120858c,147
11ab6021b4316ea1,70
11aba3e0bce23acd,147
11ac02b9fd96bc7c,121
11ac77723bbf78a4,111
11aca7498b4b0e88,51
11ad28e63881b6f5,156
11af7699929415c5,13
11b0d2f61c795871,304
11b20b0d7517e950,127
11b255ec272afa1a,147 283
11b4dc7ee2b8e795,121
11b61262c19af42f,99
11b68a73e2a47d40,121
11b84e8e896db6d7,121
11b8bd997731ede8,79
11b966ed0f867b0d,194
11b99bedb2e45b51,189
11b9b253b15aac63,51
11bb24eb45cfe7a4,1
11bb6378a1045093,259
11bd701a1e45e2fa,147
11c1e0f521120852,189 252
11c36f5e4e484140,116 161
11c3ad0d86174cdd,156
11c432a967ccd29a,23
11c4891faaaea5c6,147
11c4cd26c58afcb1,125
11c6f5b422bbabdb,111
11c7143510270a1f,51
11c74dc2f5419a2d,147
11c7d86de428f4d9,1
11c830a275f6e15c,147
11c8ed6a3802a25f,147 322
11c969c24f771672,13
11cac54092afc246,189
11cae39d1983178d,189
11caf3d0a4a34805,335
11cc9b64741422cd,23
11cd991e2e638972,369
11cdf83706c0329,369
11cebe5f896a2da7,194
11cee0f49b3bb92e,194
11d071ea4fba2727,156
11d10e5c78d976d7,79
11d2135996dfef4e,189
11d2362d5d869d2b,79
11d269a549fd3c6f,13
11d373d75ad002b7,13
11d4f5e26dff344d,131
11d57dfd5e05b389,147
11d591dd44bb2521,79
11d64c6b41a080de,189
11d70da7d5172bcd,156
11d7c30518f2f9bc,79
11d87fa980835416,33
11d886c55918fd38,79
11d932ca5cb049c1,369
11d93931c2839a6c,147
11d943d008a3a475,161
11d947d8446daf14,121
11d9f399addc3894,184
11da01408de610d6,13
11da79801826f2da,121
11daa41b503b07dc,121
11dac0a7f79dd39e,51 339
11db35d22cbdb8d,194
11dc74f8d1deb719,79
11dc972e8d3fc39d,51
11dca2a4c72f5946,79
11debb30d45f0dff,147
11df2969d5af0d4d,121
11df549ccceace2c,79
11df7e8bdaddb68,13
11df98a6d2018565,287
11dfd7ccc260fcd4,188
11dfffb3fc0d2e0,184
11e01db89e8ef85b,194
11e0a4f6d6410fb0,147
11e0c8e0d600b0c,194
11e111d2fa5bb659,51
11e229913e46af41,79
11e2cf10c5454969,121
11e318bded909338,194
11e33324b3a20eb,147
11e3793d408f0f65,189
11e39fa2beda9f40,13
11e411079c4e683c,188
11e54f8ae910c81d,354
11e5aad1f34092f4,121
11e5ff64ed44a78f,156
11e63a1d152086e3,194
11e671be73eea67d,25 161
11e6f65d6a1b06d6,369
11e887f04725a8e5,13
11e8f0f49af21c9c,70
11ea315dd114dc73,156
11eaaa073be3e313,369
11eafea375958433,13
11eb0239160e9798,29
11ebaed44de29857,13
11ec19f0b7b9f6e2,121
11ec7791f177f812,189
11ece5e54c834cf,121
11ecfe6c848b6aff,147
11ed6cd579ecaea8,51
11ed7c3c6b86bf60,156
11ee63358c3e187f,13
11ef5f982a6d29c2,156
11ef6f0f8f96d813,194
11f0b1b26747a245,51
11f0d7396f4c7386,13
11f14cdd732025e7,308
11f1c286691b270a,147
11f250647eb98139,189 252
11f29f41749a5908,79
11f40856bed3b8e4,121
11f50e19780f84e4,184
11f59772e05030df,99
11f6f58d0213923d,111
11f7449187c96d08,369
11f7c844c14f36ef,147
11f8e7e46efcbbb3,161 331
11f920fe8e5e4dc6,194
11fa2b43e1424077,369
11fa9f32e6344158,156
11fb59156bf24da8,51
11fbd3505f732d04,13
11fd08b1f20705bc,189
11fe1c93bd7b90c9,189
11fef6f2e5918c94,347
11ff3fe5e6ed10d8,121
11ff6eec6e54f81f,51
11ff8d0ca4b6fccf,259
1200cede6cfe2f53,194
12016b17608ad589,131
1202c5614b9b351b,304
1203e8f710050d4b,304
1204c749cf6e4883,147
120692af6546e1b3,194
1206b7dce2b35f65,147
12079487a26b6509,127
1207d754bd632aac,70
1208015133628325,29
1208b3aa536af605,70
12094335f87a1ec5,51
12094f3e5d2abf27,79
1209fbce7aa42bb1,70
120a1548ec1b1f85,189
120a9aede3051fc4,156
120b405fdffe423d,51 76
120b818a869071b3,13
120bc376f3e38804,79
120c4c2fd8cf6ef9,51 339
120c76942d2ffa34,13
120c81a0e0bdfbb,236
120c9694a8e5f209,147
120d630028b902bc,304
120e0070809730ef,194
120f4698f1af422c,194
120ff444ce4f3a63,79
12105ec42ac0d5be,188
1210be44c322176a,369
12129ca229ecf4d2,13
1212b949c33e7cbc,99
121340f8d25eda07,51 212
1214ad77ea9c2743,26 156
12154a37d994582c,194
1215e95313f28c18,354
1216a9bb3cdc6b1b,189
121a0c6fa2853f2d,121
121a9266ffeb65cd,147
121abcaf6a17fcc7,99 304
121b964d05cf2bf0,25 161
121d7d3ed224cd35,51 393
121dc0b9c2bb7e6a,189
121f85bb631ae733,194
122139809e77a01,51
1221afa48991e606,51
1223c239e4375264,99
1224c1758e85510d,147
12265be4a51ba3cb,14
12276f0d3b8e3ecd,13
1227db1351d9aaec,147
1229a11752bcf3b5,189 252
1229bf5d6d98d0ea,194
122a810ab4fdabc8,335
122b831cb0015314,121
122c1019d1a04a43,194
122ce10196f4a9e6,188
122cfd7c6ef3ecfb,189
122f58cfd1b06482,147
122f9d8b891da65f,189
12302cb3952cedc,194
1230a735176e76c4,13
1230bda1a9ab0ba8,147
1230c94c8288aabb,147
1231147caa7a2b2a,259
12313f2b6a2da3d4,51
12319c821d63e1cb,13
12328dfcff88fef3,51
12341d892c730673,131
1234637653487715,239
1234da32a1529cbd,194
1235646e7b3d9808,70
12371b9bfe04bc6f,111
123731959c1c4b0a,369
12382497ae142b0f,188
1238b32add1a0047,51
123996fc4d2c8662,13
1239db2767d29201,51
123a876ceeae855c,189
123b298f25631bcf,51
123b3a1ff4b34315,147
123bb55ad49f6ab9,188
123c203b032afefc,99
123cecff18cb4196,189
123d4c490d4cbf63,51
123dbefa4ed91593,147
123e364e65001a3d,188
123eb092e72985a9,13
123f1f89708c4b43,147
12410fbe09e076ca,147
1241387361d1f20b,156
124151a6d952a91a,194
1242860412e87e94,369
1243170a04269036,369
1243c46c6c8532a6,121
1243fd31d9224d1b,194
124466456ee2763,304
1244b61c09fac657,194
1244de9a05d413a4,147
1244e659b0d5935,304
124835069d8ecd4b,369
12486cc9212f97ec,348
12489d05130b7ca1,121
124a70b3fee3901f,99
124e64f0d05445a1,182
1250d9fcf703aaa9,51 339
1250dbb7fd8a6626,369
1251a8a0fab63e5c,189
12525efdf379c68a,184
1252c2282e71117,189
125429b210afe8b4,156
125431e60efc4c37,189
125570b6bd9bc080,189
12566edad7015d9b,13
1256e85f63c3bcd8,79
1257fbbb27d3a0a3,111
125841ff89d20586,147
12588b8895c57ecb,147
12592c50705c83fa,189 234
125a170c1a20231a,147
125a7d5c98a78631,189
125ac26bcad63a7c,369
125b41288b837bf7,156
125bb46c10b5852d,51
125bc0b722679294,188
125ce79a74c1b1af,13
125d0c89e5553468,189
125df10efba41864,121
125e72b5d14b731d,189
125e75f105740d8a,194
125f450c84d1f0f4,188
125f514457acc0ea,13
125f68a83ec52a33,202
125fd5d656deefc4,335
126058f7441bce21,147
1260eb55a15e0743,111
12611106a15d7231,51
12635b8c6b2a76cb,79
1264e2a745d92980,147
1265f85b7c9c76df,369
12669383322cb3d3,184
1266c418adbe2e76,111
126701c447371fb8,51
1267082d62fbe1b,51
1267c04ca108abe1,189 378
1268d015b7fe8fab,121
1268da8a19ea77fd,189 252
1268e666735e66a7,156
126a5da8da9e0880,121
126b810c7f4c6653,147
126ba3c53cffa069,304
126be12f5801f700,121
126be4d44b7e807d,189 378
126be96592f92bfc,13
126cc171abf136a2,51 212
126d330d800d36bc,194
126fa63516cb0fa2,369
126fd39b6dac96f8,184
1270b3c6abccfb30,189
1270f4cf86912888,58
127108820e930f72,369
127152148807c6a0,121
1272128ef1a6c42b,13
1273d7a53ed01291,304
12754e0ded7125cd,13
127570066878ea3d,51
12757a787ac947ac,45
127580fb260302c7,194
1276ea439db772ab,13
12774e3de6d6c9c8,189
1277564fc535d3a6,79
1277a6f3c32dcf16,189
1278490be941d40c,121
1279cb6e81ab063c,13
127a1b7ef9b87582,70
127a208d74a1dad0,13
127b0d097d99f1cd,121
127b3e025116a639,121
127b966889c5e31b,13
127cff6da2dea6b2,156
127d34402cb91d14,23
127d9718bdb37015,188
127e14fdd4af6dc8,147 283
127e2d203927b45e,189
127f58081f74d51a,147
12800c08165abb85,79
12802e3ac2f323fa,13
128041bc9af24cf6,79
128112f00fbe829b,13
1281141abbe6e024,79
12815dba5ce422fa,14
12827344c2e7d566,121
1282c881f2b21ab6,189
1282e0d123719557,189
12830d95473a04da,189
128333300323cd09,189
1283d21837abf14c,13
12840623fba893b8,121
12865ca6eb22cd79,99
1286b29530044dfa,304
1286c6413e1f7d3f,51
1287d75b0122f28f,189
1289c08f8f4531ae,121
128a25c9a31b3585,304
128aaa66c4ab1d8,194
128b15d7b2d1a548,188
128ce43ffede5897,189
128d3d3cb038b3e0,194
128d5ef606d4f11e,189
128ec499c2d85d57,194
128ece47653eda29,156 369
128ef9114dceec15,79
128f0a657f0cc015,13
128f0ebdcc93f4e5,51
128f339554d37da7,194
128fa46a1e2f0eed,147
128fa5fa80e8c6b9,194
128fd2b361624cbc,189
1291086241ca870d,189
1291f3dcc068f271,189
129269751d514574,189
1292ad12e4a546ca,192
1293e909484e2b43,133 189
12950551368243c2,121
1295ce178d24e5ff,45
12967189259f9ba,189 252
12969885908b167b,58
129798eab5f34b89,188
129825cc3aa2c566,121
1298d8c6c568683a,51
129a760bdedee73d,189
129a7712df1f6fc6,156
129ad4ca1cd6e37e,194
129b10839bb1893f,189 306
129b1e172c5f6f68,369
129b424e76248331,33
129b43ed73b4f2e3,194
129bb9c549645364,13
129bdf46e134738e,369
129ceb83ca63ac05,121
129f087d24f85960,147 283
129f30943da46229,161 331
129fc7d4a6bb0d95,51 339
12a21a337c2e1872,236
12a248cabb71d4f5,13
12a26e43e704994b,13
12a28f59ab212126,189
12a2c79e252279a7,79
12a36dc44e6e4ba1,182
12a3c420a19d5b3e,121
12a406b9d6160755,25 161
12a415a984d1a74c,121
12a438bc21750bd7,147
12a50b7552269a0e,79
12a69b8493479bf6,13
12a6affe3a35f725,147
12a795a4b7ce764b,13
12a82df5e077cb59,189
12a8799841757eb3,147
12a8b0811b6178ce,147
12a8dbea39b73512,189
12aa02b7d7c3e199,188
12ab13fe2a6b9a01,189
12abb3b076a4df99,189
12abfbdc38dbbf07,121
12ae85333f996730,188
12b0975b07b91fa6,13
12b13c08ad19ed14,79
12b186f023ff71a5,194
12b19ae13ea2e4e6,51
12b1dd3479810570,13
12b21d1dae70251f,111
