id,attribute_ids
12b7bde1a9c2bb9a,111
12b96a361c062446,188
12b96a361c062446,188
12b983caca46b8a2,189
12bc30c9ad888cc4,51
12bc612e155ee4d0,189
12bc6c8e52c4397e,147
12bf59cb4d7a4d7c,99
12c13e4d72a14ea9,70
12c1712ff4572cc0,369
12c9d28a424b3896,99 304
12cf363bd6a68e58,188
12e12a4c057714bf,147
12e33e53db2bdf81,194
12fa861e5648fb41,147
12fb1d7180ca3c05,79
13000bc76c1725bb,147
1302de9de970dea6,13
1303291b624123ce,147
130d9304cb6cc81b,189
1315baac20234004,147
13193713f723cd0d,79
131af3dd98f2b7c3,188
131d89ef0021d720,79
131ec5016fabc62f,147
131ff43e5b419a6d,161
131ff43e5b419a6d,161
132255acd0865702,147
13398cb9b32d94b3,156
133cc98fe6e99ec3,194
1354ce27cd8875c4,121
1355b7a6b8766604,180
135a8c61bac01cf8,188
13627ef328dbc3c,13
13646962a28198fb,147
136b805a42f30ecc,51
136ffce061d8e41a,111
1374c8021f2093ce,369
1375f911f28ced7b,13
1379c4d2b3a785ef,304
1386038b17185bc7,194
139325da721fb714,147
13956cbd295f4151,156
139aa7061510b223,369
13a02056066215d1,121
13a07cab73866bc4,194
13a0960b5a90e861,147
13a0960b5a90e861,147
13a1833c3409b486,51
13a4253df10ccbb1,188
13a62200f134cad1,156
13c9cddbb21f61d,147
13d0e3bd489e38dc,189
13d396e5020b3526,194
13d7ffa63614b13a,121
13d7ffa63614b13a,121
13d8f2889f162b21,194
13d8f53af150c101,13
13d9d4ac38d89401,259
13ded97c4922f78c,51
13e3d50b7031a31f,79
13e40f401130f67,147
13e88855f80221e2,147
13eb40e826d8d09f,194
13f3388e489d2d5c,147
13f3388e489d2d5c,147
13f549cc14c8ad74,189
13fb90b79552c9a5,13
140f809cff6019ab,147
1428720c7bd1799e,189
1429a03ae806360b,189
142a8c74ce475212,51
142ecdf741653001,147
142fa5330bfd8fc3,189
143b4533beac22dc,13
143d0f6e1e30031,304
14407fac8adef4fe,147
145528d312c0895b,182
1459c1717b1ba7ca,194
1463955cd93b79dd,13
1468ec7024757bb8,79
1473c0a15e4a76b,189
147af61b215c81d6,121
147b92224262ee4d,79
147ed3d92e49f7a6,188
14831007adfb15fd,99
14841d55be0dba33,121
1491be270828bd1e,79
1499763ab66cbb73,121
149e3cfd499b1fe3,304
14a55a42d5c431d8,111
14ab070c752472a4,184
14ab25215ef1bfdc,147
14b7b328327c7036,147
14b7ee3801eba95d,147
14c62a4cd7dbbf56,111
14ccb898ed25f7e7,121 304
14ce47343a52d954,156
14dd15d8b15cd4bb,79
14dd834e5f0f0dc5,147
14ef6f22d41a1cfa,147
14f01056f6993d6c,369
14f2555a537d1a77,147
14f42d173a6d16ce,189 378
14f6d4d07c12cc5b,147 283
14f8e3dde4530f2,189
150399434215918b,189
150b19fa5f38567e,189
150d30029999ef9f,111
151ae3a197450937,51
151c69534f9393c1,13
151d7dcd2d3c38c7,189
1524971b63a46b25,79
152cecf2a5f035aa,369
152fcaa33d637fbd,70
15370a7fca8517c0,147
1541706ad4f122af,13
1553759a592fa18a,189 378
155bca6c81b6ccc1,13
15669da4bfc83830,79
15686898e774d4fb,147
1569e80a62f3e8b0,79
156cbd8b3349af94,189
157e5c17e19e29f0,13
15829f66fe6775cd,259
158598a7a892bd17,51
1585b76e45032ebd,51
158da021faf8571c,189
158f998ece46733c,147
1590320f7e5be2ef,194
15953ad88e93d105,13
1599d3c01fe9fcc0,13
15a2435a0e81f5bb,194
15a3998a9c70d698,161
15a7b3b1c7f49301,13
15aa1486b71d15e7,51
15b7e754bbcbd397,156
15b7e754bbcbd397,156
15beb9b7f9dd6f6e,147 283
15c06331569f92a9,147
15c20c2a18fd006a,121
15c2f83c4794ffb2,99
15c475ffbc3337a5,51
15c475ffbc3337a5,51
15c4dc453b8fd0c6,111
15c6d4208ea95e23,369
15c6d4208ea95e23,369
15cd3d6cc285a2f5,121
15d6bbab1c1569d6,147
15dd8f5a11c21e28,188
15defe191f15f73b,25 161
15df6a339802fc68,189
15e217ede71aa20,156
15e4ad52d02af178,13
15e7b5851d9e56a0,79
15f0d04ed1cd5b5a,99
15f28a1c81804d7e,189
15fa651a009d5534,25 161
16008f2bbac184e6,51
1602910f294097d0,147
1602cf3a85e9b6e7,147
160ac6f31cc9dbe4,147
160be7f46e411d8d,188
16169beec038b9f4,156
1619ba820d25491d,189
1619ba820d25491d,189
1624037eb8ef7efa,182
162c30dfdcdebee5,189
16346abd71cb8bab,189
16352dbf3d8c87d7,111
1636c4b105ecce12,79
163b6cf6ba30f53b,51
163ffa8cab1beeb8,189
164a67a3fbd57956,79
16735b2879c5b46d,131
167c795e43839509,79
1681bf7fa010a242,79
1681bf7fa010a242,79
1684c1b78ec0b2b1,194
168ef104903966b9,147
168ef104903966b9,147
16939bc524890b99,121
1699ef13a50ae8c5,304
169e3f13f8bc4fc2,231
169ee4cc9849f5d2,147
16a33691b41fb0e4,378 369
16a5b86bdd4e474,13
16aabef4616ad481,45
16ad16e3624831f4,121
16adc0bd7c29d4e4,51
16ae639a870f834a,189
16b2ce018f26952f,51
16b5dfd7f0fb927c,188
16b9df3c591395f9,259
16bff85ee5848b8a,79
16c00cf2882fc58a,194
16d1baa307ddec01,147
16d2e8557f90ee1a,79
16d51386b866e4ca,13
16d6fde5fd81e9ff,13
16d9606d9377dd10,259
16dc55da2d2b40d4,147
16e430dde65aa437,13
16e56110426ea0fd,188
16ea5ec82c151c1b,147
16ebd4253253c439,13
16eebf9cb33a699a,111
16f0a22ee7dcd996,304
16f5d99d26231db,51
16f9465fa47e60b8,231
16febcdc4f921f22,51
1706a913a7f83a52,79
170dd35059a87447,194
17116a61ed5aecc3,147
17197fddb69d245,189
1719edbea37b1c5d,189
17221ff3c5a08d9,13
1727cb632d8a22d9,121
1728436109c94891,156
1728436109c94891,156
1731d511677187ba,121
173675d5aa5a03ea,161
173fcef3244dda80,188
174720053ad92a14,79
1747e50ef46df8e1,189
175754662c76efb7,79
175eb19b6c9a104e,147
1765ddec59f1512b,147
176691e467a6636a,189
1767e78db2d2b066,99
17681ec3005f063,121
17710fc894a486ef,51
17778c4b616fb490,13
1779e9ccd529dfc1,121
178016c7dce5451f,51 212
17841b6b77577253,13
178d953813036866,189
178d953813036866,189
1796ac17b92d29a7,29
1797ff7cd7fa026e,13
179987fe246b52ac,13
179bb9fc047a113e,147
17a94e345a60caae,259
17b7b957b1145da0,189
17bb47cd226fb849,121
17bc733bd2fcef21,147
17c1b2cb9b8314de,304
17c32e781377d99e,79
17c4ce50fd27e978,13
17c585782f86249d,147
17ce953d0f12c0e3,189
17cf986d4c8261af,99
17d21e2158b2f199,189
17d6f42dedd57e72,156
17df10691558642e,51
17df28d558aab5b3,188
17e577fe9afaa1a2,194
17ea5f504b0f9c0a,131
17ec1f2d96c5c06a,161
17ed6be0ab35fac5,147
17fc2ab42d71b74a,13
17fd64ccd5295338,147
17fe23fe19c9f5f9,51 212
1800006e79525f8a,13
1801009b4727f014,189
1801009b4727f014,189
1803e529bbee7ac8,194
1818fa03541ab5df,147
1822f9cb73cfe1bc,194
18269e4ff619dfe7,304
182e92324f06ff0,194
182eb5589fc3a627,51
183066d41a368b7d,147 283
1831ce1508330f6b,335
1832a189b78c9d78,121
183c32dfaa5ad06b,99
1845ab44fe5ad8c3,304
184abac6fafdf8e,79
184f1a92c5c1a6f4,188
1851abe4239022a8,13
185c9da66fb503e6,161
185c9da66fb503e6,161
185fcc0aa72fc941,189
1861d8650a2859c2,156
186da8bd748fcd9,147
187027300e032763,194
187027300e032763,194
1874cfa53138fd8d,188
187781813265eb7b,70
1877aaef414616c0,304
187d08f28aa613d7,156
1896cc9cf698bc6,147
1897f501cd71c0b4,189
18984d5048db3ea6,194
18984d5048db3ea6,194
189a0552b5821070,189 378
189b1f305951f406,189
18aa3b526250578b,147
18ae5d76ba4495a2,147
18afba55d1540159,194
18bee0b912f679f8,335
18c4ba06a0c22dbd,121
18cd817a03c30fcb,147
18cdca68946f70b3,194
18cdca68946f70b3,194
18d14d684539d7f0,369
18d1afe3006a136,51
18d43e859128329e,13
18d560f9b7e49adc,13
18dbff187bac3125,189
18de0a093e7537d7,194
18de774092cef3b2,131
18de774092cef3b2,131
18e40531451f056d,147
18eb8a7157b158d9,147
18ec94245f084c6b,99 304
18ed249b972af983,369
18eece196e12d429,51
18f7a5112ecdd5cd,194
18fdaa79f067b96,189
18ff8efc6803ff00,51
19006d5d53c1dbb5,180
1906e897e80e214f,161
1908a4985c5e51d0,188
1908e4503eb5b6df,188
191151abf8f61d50,111
1911fae74fa34b94,121
19144419c056b8bf,180
191940fa970917e3,304
191940fa970917e3,304
1919aad4f801d16f,369
191eeecfe7652bd,194
191eeecfe7652bd,194
192233dcea292267,189
19240e51a40be1b,194
192af41e36416bfc,13
1930fbc8b67b2e8,51
19321b261c822049,121
193c7ac8c4c09762,156
193c7ac8c4c09762,156
194309104efc0514,188
19459b38e52a3312,121
194e94e305b42733,147
19531090ec17bf4f,189
19552401e9371b1c,189
1959f4bb40d19a74,13
195a9b87b5e3bf60,189
19615be9c924e983,79
196aaa851fc31448,25 161
1970b03d0057f2f9,189
19731b3b8084aaf3,13
197ad34d441650aa,131
19820cc76f1803ff,194
19820cc76f1803ff,194
1982faa9c5b4ce4f,335
1988acb8df08b539,188
198f3fcc782fbba3,121
1993881d0369bba9,194
1993ed5156afccdd,156
199531aa36688265,13
19999392c9148cda,121
19a4867d9ee0b1a2,79
19a7bfb926873f5c,369
19a876050a3be56d,188
19abacff605c21a0,13
19bd09a1865a326a,147
19cf4f7a32dd1509,121
19d017e5a6b0fcab,147
19e7838572d541fe,147
19eeb0d1f7179b18,147
19ef3d4b9136d8b9,335
19ef5b9ecbed52ca,147
19f045f46d047b71,121
19faabbb5bf29a0b,188
1a096ebde4ef7d08,121
1a0c7a7d04c2d906,121
1a0d90050d8704ae,147
1a184fca41572e6a,13
1a18f9e6c73f605f,369
1a1cd6c6d2902d7d,194
1a1cd6c6d2902d7d,194
1a1dd8c6ccc72499,189
1a2460d5e54c010d,147
1a2a88cb85c60daa,51
1a2f4e7cf1553d54,13
1a41e6f3e2088940,188
1a523c2815fdc20e,147
1a541e7c2ff8a9cd,147
1a59b4806b3f8a0,184
1a5d17f5f23c8b1,189
1a5d17f5f23c8b1,189
1a67a03eb6cf429f,156
1a6a5f755e09ec40,231
1a6a97eeeac7000f,13
1a6c7ef4d5f10257,147
1a6d1f7a17bb812b,189
1a7154335b23161b,369
1a8543c871c3076a,189
1a934981400d5e3b,147
1a9e6191c9a25781,194
1aa5f7ad17aa25df,13
1aaa447e2a5e89d3,156
1aab2e0b7d62a572,121
1aaf07b63db06250,194
1ab084834cb9351f,194
1ab3384949c2df6d,189
1abe8e6fe0a5fd8e,147
1abf5255e0e4f0d1,79
1ac4b306c757eeed,156
1acc680b84cb789c,188
1ad4cb4c3966c243,147
1ad872bcae67820c,369
1adbdfe0de736751,189
1add15dc02a217dc,70
1ae4da200e57108d,147 283
1aedfb82cf5afbb0,156
1af071ffef3d819a,188
1afbd35b9d03e4b9,194
1afea67ea0b596b9,121
1b007b8fec193711,13
1b06e12d3d0c6857,156
1b08b6163f98529,189
1b0c008395812cd5,121
1b1255df4cc2969,51
1b1255df4cc2969,51
1b1ac9d33cfb74ff,189
1b1ac9d33cfb74ff,189
1b1b180cb98549b9,79
1b2063300e490c6a,79
1b248c3ed8dae935,189
1b2512b84bd05107,70
1b2929d8afbc8a08,189
1b2b1964cee640a,161
1b34c92e16cc6125,194
1b35681baced1e9,194
1b4af476e35287d9,13
1b4e1800af9c8d62,194
1b5f10a3ffef9c1b,51
1b5fb5218ad2bb76,51
1b5fb5218ad2bb76,51
1b64b142f1868924,13
1b66b5ce60e4031c,335
1b70e0dbf3830d89,131
1b75d3f4fe40de09,156
1b76e1e9c871ee79,194
1b78de0c78173830,147
1b86ad0edaed712e,121
1b99adac4e5913f8,161
1b9b179a4ede2e06,156
1ba2b19d751ad3f8,188
1ba6099ab2b1cd3a,121
1ba8abaa2ad86d40,189
1baf86fa1c245f32,51
1bb68cdcd4345f71,121
1bba2c887a017ab3,13
1bbdf5c4dfa24d64,13
1bc16d7a5f6e855d,188
1bca73819e2db069,147
1bcc33d243885c0c,156
1bcda6b17de8682a,111
1bd00511bb93f904,79
1bd20e80bb3dfcda,369
1bd3d8327689f904,194
1bf6cf9c10ebff2d,369
1bf8e97d81535564,147
1bf9f4dba27cecf4,121
1bfc968f6db9253f,194
1c13429a7a8438ff,79
1c147bba31230ba5,161
1c1594d54f8195a6,147
1c16c10e6df6e49,156
1c16c10e6df6e49,156
1c240f3dcb398d5b,188
1c29c8e6a4628b3d,147
1c2bd6e60590a9ff,45
1c2ded2827b338bf,147
1c2e4c72d1e74d40,13
1c2e57bbffef2449,304
1c2fb2d23551e99f,121
1c34abcd021b0591,111
1c4293455d6e09c6,194
1c4871809cab1779,51
1c48f88859e5d1ac,188
1c4d65714415406a,121
1c540fe40ed39ded,147
1c540fe40ed39ded,147
1c5d369f65527fb9,147
1c5ec73f92c8a165,99
1c683fe8f4b36e5a,99 161
1c6ac5733d518bc9,147
1c6fdd7b12a804ba,51 212
1c8012509271bfdd,13
1c88271813ac5a91,147
1c8a6b0a47522c38,189
1c8eac18446f96f5,51
1c8feeac813bfca2,194
1c90cae17bc57045,79
1c9199b651edb521,194
1c9214d9a263e80a,121
1c92484a9266337e,335
1cb1894ef64a9b0a,13
1cc6a4a19921a1b,79
1cc86d851ed40b69,156
1ccc9d549a0cd019,13
1ccf4fb39a24748b,369
1cd0b873a4df78fe,147
1cd0d99f7555451,51
1cd0d99f7555451,51
1cd3b61c678c60fe,121
1cd84c28b2d95b0c,13
1cdc238c143511e1,51
1ce6aea27a686e87,369
1ce8ff93fcf2c9bc,369
1ceb8446cb413436,188
1cf43dc86f9764f,70
1cf5ce283931751c,121
1cf6285b4c41e278,369
1cfc12a6f61e8c8d,161
1d024ad369f977d2,161
1d034fe4860247a0,369
1d0707472e165e06,51
1d0bf4b4575e58e4,189
1d0ee1f8f353e1c3,189
1d14834f1dca1c9a,79
1d1996ace349392b,45
1d2191310715d08e,51
1d2f31c8eb88cccf,13
1d30e3d7aff1b964,156
1d34c8d1e2912821,161
1d39245d2eea04,121
1d3eb52ae3707e3f,99
1d407475d5c13587,147
1d4acf226bc7a12e,51
1d50eeb75d12936c,51
1d5339942f8f2734,369
1d5447b9af4686d5,25 161
1d5980fcf512ecc7,189
1d5c326cb85861d7,79
1d73f3527f8cc405,13
1d74d0bb8d59ba01,194
1d7c6ec26aa6484f,180
1d7d0c0ac4a78cc,147
1d843cd880ea6812,194
1d874503f0120f50,147
1d8939a45ca871eb,111
1d8ab215e5e23c33,180
1d8b57fa19e84e85,79
1d903b6f69db5601,13
1d974a5a80ac78ca,121
1d999083fd7adce1,147
1daf262930e59682,51
1db42edd45f1b0f9,51
1db470e9ec3a637d,304
1dbd58dda649c507,189
1dc0be87a519c202,13
1dc5707ebf19d735,304
1dc86e10e89247e4,13
1dc86e10e89247e4,13
1dd6fe4f2c4526cf,304
1dd7198a3b92953c,147
1dd73346bd7d5796,147
1dd9f58fac9365d,147
1ddb080d1fc2aa57,13
1dddb129d127d870,13
1de0f58aa9dad2b9,51
1de49ffd37e60b2a,147
1de69fffc8de6591,156
1deb3c4a14d55398,13
1decfa814a3292da,180
1dedf6a1bce553e7,194
1e0a02710f42d908,13
1e0a9ada2c4a96c8,121
1e0c9a6a814d3ac,147
1e1012de84363fe3,189
1e108fe246e70374,147
1e14e0fd2c8003fd,335
1e156ac60ff6fdc5,189
1e1754429b379653,79
1e1c484c6e05e9ec,13
1e246d7261da9d3b,304
1e25ff2c44aac018,194
1e3066f411feced3,121
1e3373344ee85088,194
1e359d913d0ccb9d,259
1e36c07a77f1d4ce,51
1e3ce7951ab41206,79
1e40133d57fff3b7,194
1e4ec8018b77ec4f,189
1e594301bc15a01e,121
1e60df36d3bcb92b,79
1e60df36d3bcb92b,79
1e6d40a6bde58123,156
1e75076dacfb3c83,156
1e83be40c30233dc,335
1e9621a195a47556,121
1e99232d6d12b9b1,184
1ebd2b8af3f09de,189
1ec10c4c7503b7b5,147
1ecf7ca0dfb66d15,194
1ed9327fcf6c6490,147
1ed9327fcf6c6490,147
1edd3578321fd319,147
1eddbbf44e392294,147
1ee22ded187fa1cd,161
1ee7d871e872d495,369
1eef40fe18b52a86,194
1eefa72ed7ec391f,121
1ef5bde95a536586,156
1efefb7c5134be8f,188
1eff375dc8125076,304
1f03248b5dca1313,147
1f106646d4649754,156
1f1b71ad5b49dd45,121
1f1d0106ccc226e2,189
1f21cdda4f932fca,13
1f23e19b080d7a69,121
1f2469825011bc25,147
1f3a188b43da4a7b,13
1f3cc594605e8c5f,25 161
1f403714b857d8c5,147
1f4b8d385b443ddd,156
1f4fb56f257cee80,189
1f532881f27cc54e,189
1f64d5b63f353ba5,304
1f6527d945469d19,99
1f69ea3aaa295532,147
1f6cd999bb95a593,147
1f6ce965d0cfde76,13
1f6d12e732692b9a,147
1f6f84a6af532681,304
1f717dc83bdf2af2,189
1f728eccea305eb0,189
1f75911440dce0cf,13
1f7909924fb470,70
1f80433ee9d2742d,79
1f8ee89cc5785f57,131
1f98649f7f099b4a,79
1f99439e13469605,111
1f998b43974162b,13
1f99e2dd85092000,189
1f9af57a0cd8e2ab,189
1f9c1a5ed45767f1,13
1fa4f43cbfa1181a,147
1fa900decf988e50,156
1fad69ed268ac538,25 161
1fad8fe1b94a14b,194
1fb5a775be78f98a,147
1fc2a73ec804e3da,188
1fe455eadb763ee3,194
20027d0d1174f0d3,369
20041e12c0436f40,121
20057f6f9213ebda,79
201426896a32540c,45
2015c5e960c884a,194
2019160474775454,335
201919c0e1e5c36f,147
2024a94184bef29f,147
202fdd6259cff621,194
2032d936c649cae,13
2032d936c649cae,13
20339b5e5d0863f0,13
20339b5e5d0863f0,13
2034a81189e9e157,369
20466e605444db0c,156
20466e605444db0c,156
204cf4be26b42b73,189
2056917a796daaf4,189
205743d43a97c343,147
205743d43a97c343,147
2059605acbc84642,156
205bb29ded4f31f2,51
2061c0c0e660236,121
20744894dcf71636,156
2077f1c68a26ec0e,111
207adfa55a9b63cc,51
2080eca7acb6305b,156
2083ef63de8b6410,147
2085f90579699e55,13
2086aa709d362311,13
208feed44053529b,147
209ac911ceac2bbf,189
20a6e18542d1b4cd,189
20aae88f1ff11f2e,194
20ad0ffa57ef46ec,147
20ad0ffa57ef46ec,147
20ad33c2c18f989b,45
20ade784d5d029f,188
20b4c5dc6d8925b0,147
20bf151ff1f46cbe,304
20bf19a83c5f1077,147
20c28ad24611d569,194
20c83e87230b9c14,13
20c84d05d4cd2e79,51
20c9c65e7e1d4cce,147
20ca6e63d8ba0520,369
20cca14c2ee04809,369
20cde58189fa753a,13
20cefa3c61135f9f,70
20dd68d5a2e23de6,161
20e161851aae1408,121
20ec115d70b76999,189
20ee367e5926d3cb,194
20f2a4ca43973c33,194
20f3fae66a0323f0,189
20f8ca15dcdfa951,99
20fe74f63a5ed06d,51
2103e581cc806540,369
2106a955fd6fe849,156
210a620d8f0c51a,147
210dbddc2704bcd4,99
2111c32318e525b3,147
21153233d661093,13
211fef49b5818838,13
212b0d3e2d3ac779,156
2131f697a3a821ef,121
21360f4164e9cda6,189
213e5a71b596bf8a,13
214130fdac4c7f14,369
214227d4c9042b01,79
2145eadf2eda420,147
2149e20757bda91e,189
214b78b96166cddc,51
215cc51826a7b6a,70
215eb0360aa2040f,99 304
216262f17a2d133d,13
2180b23068a9da50,121
21829e1d5673db04,147
21884e1f69ecc295,194
21897418b9eac883,147
21906ea944b8b151,121
21991cf13f8c9217,121
2199ed8eb58fca1f,147
21a464e94c2a7b6e,189
21aaffc97fc8f7b0,147
21ad0658f10656be,70
21bbb098d9a99c6a,51
21c29a3a9a3425b6,188
21c728d8e1642bbc,259
21ce43aa0d2fa7a7,194
21ce77d953fb2cba,189
21d05e2bca551241,188
21d1cf1b6772d870,147
21d738dc6f33251,111
21db8874e5138552,147
21e0bfef5f7dafdc,51
21e4ec265dc57c75,147
21eaa29a1807d47f,369
21f4ba0a5af4e633,194
21f6c9a1b481fbc1,25 161
21f8afbf5af85521,147
21f8b26ec5bee3ac,194
21fc75d8df77df1c,147 283
2201479d8bd9cddb,194
2201479d8bd9cddb,194
2208838301bdec0c,189
2211310eba313405,189
221156eee13b833b,147
221775a7cf165ad9,161
221a0fddb467370f,184
2235d81635a84d84,13
223699ab9ecd01e6,189
223f45ed561b6d50,147
2244759c568b06dd,13
2247fb6fe4efd3b6,189
225ad2cc487a412,147
225b877896f34d23,161
226291d9fcbad0f1,121
226291d9fcbad0f1,121
226aa72b0d2ceb7f,194
22825396479df79b,13
2283760ea08403b1,369
229ba6740e9d748,259
229f2234baaa9e06,79
22a1aa72cd37d605,188
22ac9fd428266b7f,79
22ad8de341fe4fff,121
22b4409fb1f212fc,189
22b5dc5619df2513,194
22b686bfc009e733,79
22b6986c42623b1b,121
22b82fbff9fb4dd4,51
22bd13676983b7,259
22c99a136879beca,189
22ca6dfc439c9d2e,13
22cfa8b230d097fd,188
22d71cd0cfaa21d,147
22df5b5d4ddbd1cd,189
22df7af37254bf46,51
22e48b19343ae331,51
22ec88a3c0768135,121
22ed8691e3fd80ff,51
22f35aab4984fdfc,121
22fbace8f3348b6b,13
22fca5700e5e5f07,147
22fcf61d8f5e7fe8,189
23147393c28b51d8,147
2316194de8ad9957,194
2331e1bcf89444b2,147
233c734c97261347,369
23411ac4c2148a29,147
2346a35b9ed1eba7,13
234b4d76344eb899,121
235320e55038cf48,99 304
235578dde72737b7,194
235578dde72737b7,194
235d03ef45201b31,13
235ebfaf27b667d0,156
236880060cf97c,188
23691553ff46e2ff,13
236bdc4e2c7e0897,161
236d014899b72cd3,121
2373c16618d6736c,147
2379a399f84873aa,99
237f6187f518903a,180
238a0bd6774e87c1,147
238abf20d37ada46,51
238d6da9fcac4b3,121
23933af1e877803e,111
23976a7da06431e8,189
23988ba98af0a8e2,369
239b6a1d66d7160f,147
239b7aa42992648a,194
239df629d981fd6b,147
23a1ec7463674682,156
23a8e9ed9fef2972,156
23a9f9c48b92e8f0,121
23aacf168b0ee62e,79
23aafee33088d2fa,304
23ac9310b82add35,369
23aebb45dfa62d73,147
23af8e8d289c24df,147
23b047a0f3d810e6,147
23b0ddc1c6e5d38b,189
23b1fa9b7f26cccc,13
23b2b205f4af8115,147
23b2b205f4af8115,147
23b3ec6d68d7fa56,147
23b607bfbd502d71,121
23b83c2809fab173,51
23b83c2809fab173,51
23bf0c7248aa7c7f,156
23c0bf477da8d562,51
23c0c99d603d2282,189
23c1ef3c16bdb67e,121
23c44b1abcc4c901,147
23c9730b443824c7,188
23d0e417b9761acd,25 161
23d9325d208b9e6,147
23e02e7e48406b48,147
23e75397b1bdcf9d,51
23e86809b13f27fb,369
23ec80273a39f3bd,189
23f1cd8e47b46fea,147
23f22e17dab82c82,156
24001b3f96728ffd,79
2403639107cbd2e1,194
2406b5754103b405,194
2407042d22e45ba0,189
2407e8d43244977f,99
240e01e966c9ec93,51
2414a839e986d5b6,156
2414a839e986d5b6,156
2414cc1eb8b62472,156
2415a3108778c753,147
2425ba96d6851e58,184
2429622e4e09024,13
2429f7def3124ba5,121
242fca2550124dbb,156
2435715303cd7e40,156
24357b8312c2dcb8,147
243f4812ec6614ed,194
243f88d0c49ad17b,51
24415e5811a8b15a,369
244320dea232ec73,184
2451c5893ce354e4,189
24557337cd886671,156
2456accc2bc26b40,156
2456fda519b678d,188
245aee1f0fddaaa2,147
245c2aa66811a2d3,79
2469970f2b84cfcc,121
247116e220fb5e97,194
24712d25a292f63e,147
2471fd33580de8f3,13
2474ec091cf1bb6b,121
247c14c70f08b5b7,194
2484fd74e354b57e,188
248cd277b352f4df,369
249c4bf688d317cb,188
249c6d2eeb4c6485,111
24a2c006e40b936b,189
24a7a260687acfd,147
24aed7325a3a8f23,51
